facilityID,siteID,name,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark,county,huc8,type,aquifer,latitude,longitude
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,1.35,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,0,,False,,,,Unknown,ISULAKE,Actual,MW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,135.92,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,1.2,mg/l,False,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,1.2,mg/l,False,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0.002,mg/l,True,,,,350.1,ISULAKE,Calculated,SW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.0369,mg/l,True,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,0.79,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.06825,mg/l,True,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.07435,mg/l,True,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.1184,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,6.53,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,0.49,ug/l,True,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22300010,Center Lake,05/28/2019 10:05:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,49.35,ug/l,True,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Dickinson,10230003,Lake,,43.412442,-95.138753
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,TURB,Turbidity,Total,,4.2,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,349.66,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,227,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,20.5,deg C,True,,,,ISU 2550,ISULAKE,Actual,MW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,PH,pH,Total,,8.1,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,8.6,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,95.2,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,5.2,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.85,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,0,,False,,,,Unknown,ISULAKE,Actual,MW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,106.22,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,4,mg/l,True,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,0,mg/l,True,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0.002,mg/l,True,,,,350.1,ISULAKE,Calculated,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.03265,mg/l,True,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,0.8,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.04,mg/l,False,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.0108,mg/l,False,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.0289,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,2.6,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,68583-22-2,Escherichia coli,Total,,10,MPN/100ml,False,10,,,9223-B,ISULAKE,Actual,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,0.37,ug/l,True,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22170001,Clear Lake,06/25/2019 07:55:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,1.8,ug/l,False,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Cerro Gordo,07080203,Lake,,43.125762,-93.416968
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,TURB,Turbidity,Total,,0,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,351.35,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,228.3,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,24.3,deg C,True,,,,ISU 2550,ISULAKE,Actual,MW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,PH,pH,Total,,8.5,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,10.8,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,129.2,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,4,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,2.95,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,2.5,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,133.36,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,2.7,mg/l,True,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,0,mg/l,True,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0.006,mg/l,True,,,,350.1,ISULAKE,Calculated,SW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.0428,mg/l,True,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,0.59,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.3817,mg/l,True,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.0108,mg/l,False,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.02,mg/l,False,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,1.2,ug/l,False,1.20,,,445,ISULAKE,Actual,SW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22150001,Cold Springs Lake,06/10/2019 14:30:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,1.8,ug/l,False,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Cass,10240003,Lake,,41.291871,-95.087473
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,TURB,Turbidity,Total,,11.73,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,586.36,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,381.1,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,12.2,deg C,True,,,,ISU 2550,ISULAKE,Actual,MW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,PH,pH,Total,,7.7,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,6.2,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,58.6,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,11.06,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.65,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,0,,False,,,,Unknown,ISULAKE,Actual,MW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,249.42,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,1.2,mg/l,False,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,1.2,mg/l,False,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0,mg/l,False,,,,350.1,ISULAKE,Calculated,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.03655,mg/l,True,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,0.61,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,7.76425,mg/l,True,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.16145,mg/l,True,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.2224,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,2.67,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,68583-22-2,Escherichia coli,Total,,145,MPN/100ml,True,10,,,9223-B,ISULAKE,Actual,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22080004,Don Williams Lake (maximum water depth),05/30/2019 09:53:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,34.33,ug/l,True,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Boone,07100004,Lake,,42.1119535,-94.0198754
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,10.47,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,197.44,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,128.3,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,20.3,deg C,True,,,,ISU 2550,ISULAKE,Actual,MW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,PH,pH,Total,,7.9,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,7.9,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,87.9,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,3.9,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.655,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,1.3,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,105.23,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,3,mg/l,True,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,1.2,mg/l,False,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0.003,mg/l,True,,,,350.1,ISULAKE,Calculated,SW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.0925,mg/l,True,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,1.14,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.04,mg/l,False,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.2077,mg/l,True,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.37475,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,20.56,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22200001,East Lake Osceola,06/04/2019 10:05:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,10.03,ug/l,True,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Clarke,07100008,Lake,,41.032595,-93.742585
6,22300008,East Okoboji Lake,05/29/2019 13:56:00,AMBLAKE-ISU,TURB,Turbidity,Total,,10.7,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Dickinson,10230003,Lake,,43.383101,-95.114833
6,22300008,East Okoboji Lake,05/29/2019 13:56:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,405.14,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Dickinson,10230003,Lake,,43.383101,-95.114833
